ROW_ID,BANK_ID,COUNTRY_CODE,DATE_ID,INDICATOR_ID,VALUE,SOURCE,REFERENCE_DATE
6270,77,LU,26,13,0.080489,RISK_DASHBOARD,2024-06-30
6271,77,LU,27,13,0.048868,RISK_DASHBOARD,2024-09-30
6272,77,LU,28,13,0.094341,RISK_DASHBOARD,2024-12-31
6273,78,LV,1,13,0.107291,RISK_DASHBOARD,2018-03-31
6274,78,LV,2,13,0.104062,RISK_DASHBOARD,2018-06-30
6275,78,LV,3,13,0.092952,RISK_DASHBOARD,2018-09-30
6276,78,LV,4,13,0.113047,RISK_DASHBOARD,2018-12-31
6277,78,LV,5,13,0.087535,RISK_DASHBOARD,2019-03-31
6278,78,LV,6,13,0.085849,RISK_DASHBOARD,2019-06-30
6279,78,LV,7,13,0.108824,RISK_DASHBOARD,2019-09-30
6280,78,LV,8,13,0.074661,RISK_DASHBOARD,2019-12-31
6281,78,LV,9,13,0.120933,RISK_DASHBOARD,2020-03-31
6282,78,LV,10,13,0.102715,RISK_DASHBOARD,2020-06-30
6283,78,LV,11,13,0.110762,RISK_DASHBOARD,2020-09-30
6284,78,LV,12,13,0.069435,RISK_DASHBOARD,2020-12-31
6285,78,LV,13,13,0.119352,RISK_DASHBOARD,2021-03-31
6286,78,LV,14,13,0.086713,RISK_DASHBOARD,2021-06-30
6287,78,LV,15,13,0.118464,RISK_DASHBOARD,2021-09-30
6288,78,LV,16,13,0.063931,RISK_DASHBOARD,2021-12-31
6289,78,LV,17,13,0.061975,RISK_DASHBOARD,2022-03-31
6290,78,LV,18,13,0.10401,RISK_DASHBOARD,2022-06-30
6291,78,LV,19,13,0.102231,RISK_DASHBOARD,2022-09-30
6292,78,LV,20,13,0.107753,RISK_DASHBOARD,2022-12-31
6293,78,LV,21,13,0.111766,RISK_DASHBOARD,2023-03-31
6294,78,LV,22,13,0.069877,RISK_DASHBOARD,2023-06-30
6295,78,LV,23,13,0.075288,RISK_DASHBOARD,2023-09-30
6296,78,LV,24,13,0.082329,RISK_DASHBOARD,2023-12-31
6297,78,LV,25,13,0.064376,RISK_DASHBOARD,2024-03-31
6298,78,LV,26,13,0.102078,RISK_DASHBOARD,2024-06-30
6299,78,LV,27,13,0.113556,RISK_DASHBOARD,2024-09-30
6300,78,LV,28,13,0.071294,RISK_DASHBOARD,2024-12-31
6301,79,MT,1,13,0.073094,RISK_DASHBOARD,2018-03-31
6302,79,MT,2,13,0.091581,RISK_DASHBOARD,2018-06-30
6303,79,MT,3,13,0.115934,RISK_DASHBOARD,2018-09-30
6304,79,MT,4,13,0.090732,RISK_DASHBOARD,2018-12-31
6305,79,MT,5,13,0.107597,RISK_DASHBOARD,2019-03-31
6306,79,MT,6,13,0.082097,RISK_DASHBOARD,2019-06-30
6307,79,MT,7,13,0.088079,RISK_DASHBOARD,2019-09-30
6308,79,MT,8,13,0.110169,RISK_DASHBOARD,2019-12-31
6309,79,MT,9,13,0.080837,RISK_DASHBOARD,2020-03-31
6310,79,MT,10,13,0.072508,RISK_DASHBOARD,2020-06-30
6311,79,MT,11,13,0.118295,RISK_DASHBOARD,2020-09-30
6312,79,MT,12,13,0.09395,RISK_DASHBOARD,2020-12-31
6313,79,MT,13,13,0.110345,RISK_DASHBOARD,2021-03-31
6314,79,MT,14,13,0.097407,RISK_DASHBOARD,2021-06-30
6315,79,MT,15,13,0.106487,RISK_DASHBOARD,2021-09-30
6316,79,MT,16,13,0.083362,RISK_DASHBOARD,2021-12-31
6317,79,MT,17,13,0.074086,RISK_DASHBOARD,2022-03-31
6318,79,MT,18,13,0.097824,RISK_DASHBOARD,2022-06-30
6319,79,MT,19,13,0.074439,RISK_DASHBOARD,2022-09-30
6320,79,MT,20,13,0.086862,RISK_DASHBOARD,2022-12-31
6321,79,MT,21,13,0.063998,RISK_DASHBOARD,2023-03-31
6322,79,MT,22,13,0.071354,RISK_DASHBOARD,2023-06-30
6323,79,MT,23,13,0.088301,RISK_DASHBOARD,2023-09-30
6324,79,MT,24,13,0.091867,RISK_DASHBOARD,2023-12-31
6325,79,MT,25,13,0.076076,RISK_DASHBOARD,2024-03-31
6326,79,MT,26,13,0.078281,RISK_DASHBOARD,2024-06-30
6327,79,MT,27,13,0.083921,RISK_DASHBOARD,2024-09-30
6328,79,MT,28,13,0.095213,RISK_DASHBOARD,2024-12-31
6329,80,NL,1,13,0.073886,RISK_DASHBOARD,2018-03-31
6330,80,NL,2,13,0.09574,RISK_DASHBOARD,2018-06-30
6331,80,NL,3,13,0.073898,RISK_DASHBOARD,2018-09-30
6332,80,NL,4,13,0.116263,RISK_DASHBOARD,2018-12-31
6333,80,NL,5,13,0.095753,RISK_DASHBOARD,2019-03-31
6334,80,NL,6,13,0.119455,RISK_DASHBOARD,2019-06-30
6335,80,NL,7,13,0.118618,RISK_DASHBOARD,2019-09-30
6336,80,NL,8,13,0.091628,RISK_DASHBOARD,2019-12-31
6337,80,NL,9,13,0.119164,RISK_DASHBOARD,2020-03-31
6338,80,NL,10,13,0.130751,RISK_DASHBOARD,2020-06-30
6339,80,NL,11,13,0.090191,RISK_DASHBOARD,2020-09-30
6340,80,NL,12,13,0.080872,RISK_DASHBOARD,2020-12-31
6341,80,NL,13,13,0.073814,RISK_DASHBOARD,2021-03-31
6342,80,NL,14,13,0.126445,RISK_DASHBOARD,2021-06-30
6343,80,NL,15,13,0.131522,RISK_DASHBOARD,2021-09-30
6344,80,NL,16,13,0.087388,RISK_DASHBOARD,2021-12-31
6345,80,NL,17,13,0.119944,RISK_DASHBOARD,2022-03-31
6346,80,NL,18,13,0.078445,RISK_DASHBOARD,2022-06-30
6347,80,NL,19,13,0.125351,RISK_DASHBOARD,2022-09-30
6348,80,NL,20,13,0.101717,RISK_DASHBOARD,2022-12-31
6349,80,NL,21,13,0.110363,RISK_DASHBOARD,2023-03-31
6350,80,NL,22,13,0.075172,RISK_DASHBOARD,2023-06-30
6351,80,NL,23,13,0.119185,RISK_DASHBOARD,2023-09-30
6352,80,NL,24,13,0.127646,RISK_DASHBOARD,2023-12-31
6353,80,NL,25,13,0.121341,RISK_DASHBOARD,2024-03-31
6354,80,NL,26,13,0.08269,RISK_DASHBOARD,2024-06-30
6355,80,NL,27,13,0.095625,RISK_DASHBOARD,2024-09-30
6356,80,NL,28,13,0.10688,RISK_DASHBOARD,2024-12-31
6357,81,NO,1,13,0.084438,RISK_DASHBOARD,2018-03-31
6358,81,NO,2,13,0.067076,RISK_DASHBOARD,2018-06-30
6359,81,NO,3,13,0.062399,RISK_DASHBOARD,2018-09-30
6360,81,NO,4,13,0.044285,RISK_DASHBOARD,2018-12-31
6361,81,NO,5,13,0.059475,RISK_DASHBOARD,2019-03-31
6362,81,NO,6,13,0.054834,RISK_DASHBOARD,2019-06-30
6363,81,NO,7,13,0.084043,RISK_DASHBOARD,2019-09-30
6364,81,NO,8,13,0.076465,RISK_DASHBOARD,2019-12-31
6365,81,NO,9,13,0.080454,RISK_DASHBOARD,2020-03-31
6366,81,NO,10,13,0.098661,RISK_DASHBOARD,2020-06-30
6367,81,NO,11,13,0.045104,RISK_DASHBOARD,2020-09-30
6368,81,NO,12,13,0.048721,RISK_DASHBOARD,2020-12-31
6369,81,NO,13,13,0.098952,RISK_DASHBOARD,2021-03-31
6370,81,NO,14,13,0.078161,RISK_DASHBOARD,2021-06-30
6371,81,NO,15,13,0.091706,RISK_DASHBOARD,2021-09-30
6372,81,NO,16,13,0.101441,RISK_DASHBOARD,2021-12-31
6373,81,NO,17,13,0.0689,RISK_DASHBOARD,2022-03-31
6374,81,NO,18,13,0.094767,RISK_DASHBOARD,2022-06-30
6375,81,NO,19,13,0.075047,RISK_DASHBOARD,2022-09-30
6376,81,NO,20,13,0.059593,RISK_DASHBOARD,2022-12-31
6377,81,NO,21,13,0.069118,RISK_DASHBOARD,2023-03-31
6378,81,NO,22,13,0.078507,RISK_DASHBOARD,2023-06-30
6379,81,NO,23,13,0.054778,RISK_DASHBOARD,2023-09-30
6380,81,NO,24,13,0.064363,RISK_DASHBOARD,2023-12-31
6381,81,NO,25,13,0.091253,RISK_DASHBOARD,2024-03-31
6382,81,NO,26,13,0.096882,RISK_DASHBOARD,2024-06-30
6383,81,NO,27,13,0.045988,RISK_DASHBOARD,2024-09-30
6384,81,NO,28,13,0.046271,RISK_DASHBOARD,2024-12-31
6385,82,PL,1,13,0.104687,RISK_DASHBOARD,2018-03-31
6386,82,PL,2,13,0.101574,RISK_DASHBOARD,2018-06-30
6387,82,PL,3,13,0.089507,RISK_DASHBOARD,2018-09-30
6388,82,PL,4,13,0.103068,RISK_DASHBOARD,2018-12-31
6389,82,PL,5,13,0.104981,RISK_DASHBOARD,2019-03-31
6390,82,PL,6,13,0.080354,RISK_DASHBOARD,2019-06-30
6391,82,PL,7,13,0.100688,RISK_DASHBOARD,2019-09-30
6392,82,PL,8,13,0.091112,RISK_DASHBOARD,2019-12-31
6393,82,PL,9,13,0.070442,RISK_DASHBOARD,2020-03-31
6394,82,PL,10,13,0.105688,RISK_DASHBOARD,2020-06-30
6395,82,PL,11,13,0.097363,RISK_DASHBOARD,2020-09-30
6396,82,PL,12,13,0.061945,RISK_DASHBOARD,2020-12-31
6397,82,PL,13,13,0.098931,RISK_DASHBOARD,2021-03-31
6398,82,PL,14,13,0.082697,RISK_DASHBOARD,2021-06-30
6399,82,PL,15,13,0.105898,RISK_DASHBOARD,2021-09-30
6400,82,PL,16,13,0.105658,RISK_DASHBOARD,2021-12-31
6401,82,PL,17,13,0.066317,RISK_DASHBOARD,2022-03-31
6402,82,PL,18,13,0.072708,RISK_DASHBOARD,2022-06-30
6403,82,PL,19,13,0.085442,RISK_DASHBOARD,2022-09-30
6404,82,PL,20,13,0.092065,RISK_DASHBOARD,2022-12-31
6405,82,PL,21,13,0.05952,RISK_DASHBOARD,2023-03-31
6406,82,PL,22,13,0.056504,RISK_DASHBOARD,2023-06-30
6407,82,PL,23,13,0.06766,RISK_DASHBOARD,2023-09-30
6408,82,PL,24,13,0.093796,RISK_DASHBOARD,2023-12-31
6409,82,PL,25,13,0.109364,RISK_DASHBOARD,2024-03-31
6410,82,PL,26,13,0.076031,RISK_DASHBOARD,2024-06-30
6411,82,PL,27,13,0.090545,RISK_DASHBOARD,2024-09-30
6412,82,PL,28,13,0.109607,RISK_DASHBOARD,2024-12-31
6413,83,PT,1,13,0.070316,RISK_DASHBOARD,2018-03-31
6414,83,PT,2,13,0.11263,RISK_DASHBOARD,2018-06-30
6415,83,PT,3,13,0.095221,RISK_DASHBOARD,2018-09-30
6416,83,PT,4,13,0.082788,RISK_DASHBOARD,2018-12-31
6417,83,PT,5,13,0.071583,RISK_DASHBOARD,2019-03-31
6418,83,PT,6,13,0.091499,RISK_DASHBOARD,2019-06-30
6419,83,PT,7,13,0.12402,RISK_DASHBOARD,2019-09-30
6420,83,PT,8,13,0.082948,RISK_DASHBOARD,2019-12-31
6421,83,PT,9,13,0.08577,RISK_DASHBOARD,2020-03-31
6422,83,PT,10,13,0.08197,RISK_DASHBOARD,2020-06-30
6423,83,PT,11,13,0.092264,RISK_DASHBOARD,2020-09-30
6424,83,PT,12,13,0.125668,RISK_DASHBOARD,2020-12-31
6425,83,PT,13,13,0.126182,RISK_DASHBOARD,2021-03-31
6426,83,PT,14,13,0.086817,RISK_DASHBOARD,2021-06-30
6427,83,PT,15,13,0.070215,RISK_DASHBOARD,2021-09-30
6428,83,PT,16,13,0.080582,RISK_DASHBOARD,2021-12-31
6429,83,PT,17,13,0.106821,RISK_DASHBOARD,2022-03-31
6430,83,PT,18,13,0.074941,RISK_DASHBOARD,2022-06-30
6431,83,PT,19,13,0.097317,RISK_DASHBOARD,2022-09-30
6432,83,PT,20,13,0.126399,RISK_DASHBOARD,2022-12-31
6433,83,PT,21,13,0.100564,RISK_DASHBOARD,2023-03-31
6434,83,PT,22,13,0.119795,RISK_DASHBOARD,2023-06-30
6435,83,PT,23,13,0.126186,RISK_DASHBOARD,2023-09-30
6436,83,PT,24,13,0.120942,RISK_DASHBOARD,2023-12-31
6437,83,PT,25,13,0.119573,RISK_DASHBOARD,2024-03-31
6438,83,PT,26,13,0.086713,RISK_DASHBOARD,2024-06-30
6439,83,PT,27,13,0.092519,RISK_DASHBOARD,2024-09-30
6440,83,PT,28,13,0.113301,RISK_DASHBOARD,2024-12-31
6441,84,RO,1,13,0.117473,RISK_DASHBOARD,2018-03-31
6442,84,RO,2,13,0.085688,RISK_DASHBOARD,2018-06-30
6443,84,RO,3,13,0.083263,RISK_DASHBOARD,2018-09-30
6444,84,RO,4,13,0.072239,RISK_DASHBOARD,2018-12-31
6445,84,RO,5,13,0.124521,RISK_DASHBOARD,2019-03-31
6446,84,RO,6,13,0.117943,RISK_DASHBOARD,2019-06-30
6447,84,RO,7,13,0.099489,RISK_DASHBOARD,2019-09-30
6448,84,RO,8,13,0.094654,RISK_DASHBOARD,2019-12-31
6449,84,RO,9,13,0.086582,RISK_DASHBOARD,2020-03-31
6450,84,RO,10,13,0.10279,RISK_DASHBOARD,2020-06-30
6451,84,RO,11,13,0.112061,RISK_DASHBOARD,2020-09-30
6452,84,RO,12,13,0.084153,RISK_DASHBOARD,2020-12-31
6453,84,RO,13,13,0.085793,RISK_DASHBOARD,2021-03-31
6454,84,RO,14,13,0.071658,RISK_DASHBOARD,2021-06-30
6455,84,RO,15,13,0.119898,RISK_DASHBOARD,2021-09-30
6456,84,RO,16,13,0.081089,RISK_DASHBOARD,2021-12-31
6457,84,RO,17,13,0.093637,RISK_DASHBOARD,2022-03-31
6458,84,RO,18,13,0.120494,RISK_DASHBOARD,2022-06-30
6459,84,RO,19,13,0.123293,RISK_DASHBOARD,2022-09-30
6460,84,RO,20,13,0.111836,RISK_DASHBOARD,2022-12-31
6461,84,RO,21,13,0.127782,RISK_DASHBOARD,2023-03-31
6462,84,RO,22,13,0.122084,RISK_DASHBOARD,2023-06-30
6463,84,RO,23,13,0.110382,RISK_DASHBOARD,2023-09-30
6464,84,RO,24,13,0.082085,RISK_DASHBOARD,2023-12-31
6465,84,RO,25,13,0.073048,RISK_DASHBOARD,2024-03-31
6466,84,RO,26,13,0.09598,RISK_DASHBOARD,2024-06-30
6467,84,RO,27,13,0.075205,RISK_DASHBOARD,2024-09-30
6468,84,RO,28,13,0.123973,RISK_DASHBOARD,2024-12-31
6469,85,SE,1,13,0.067975,RISK_DASHBOARD,2018-03-31
6470,85,SE,2,13,0.062917,RISK_DASHBOARD,2018-06-30
6471,85,SE,3,13,0.098191,RISK_DASHBOARD,2018-09-30
6472,85,SE,4,13,0.074999,RISK_DASHBOARD,2018-12-31
6473,85,SE,5,13,0.092852,RISK_DASHBOARD,2019-03-31
6474,85,SE,6,13,0.073363,RISK_DASHBOARD,2019-06-30
6475,85,SE,7,13,0.083802,RISK_DASHBOARD,2019-09-30
6476,85,SE,8,13,0.106611,RISK_DASHBOARD,2019-12-31
6477,85,SE,9,13,0.088406,RISK_DASHBOARD,2020-03-31
6478,85,SE,10,13,0.073156,RISK_DASHBOARD,2020-06-30
6479,85,SE,11,13,0.051488,RISK_DASHBOARD,2020-09-30
6480,85,SE,12,13,0.064001,RISK_DASHBOARD,2020-12-31
6481,85,SE,13,13,0.060735,RISK_DASHBOARD,2021-03-31
6482,85,SE,14,13,0.097686,RISK_DASHBOARD,2021-06-30
6483,85,SE,15,13,0.103832,RISK_DASHBOARD,2021-09-30
6484,85,SE,16,13,0.09927,RISK_DASHBOARD,2021-12-31
6485,85,SE,17,13,0.060835,RISK_DASHBOARD,2022-03-31
6486,85,SE,18,13,0.098683,RISK_DASHBOARD,2022-06-30
6487,85,SE,19,13,0.105265,RISK_DASHBOARD,2022-09-30
6488,85,SE,20,13,0.048088,RISK_DASHBOARD,2022-12-31
6489,85,SE,21,13,0.07008,RISK_DASHBOARD,2023-03-31
6490,85,SE,22,13,0.102104,RISK_DASHBOARD,2023-06-30
6491,85,SE,23,13,0.065415,RISK_DASHBOARD,2023-09-30
6492,85,SE,24,13,0.093749,RISK_DASHBOARD,2023-12-31
6493,85,SE,25,13,0.103815,RISK_DASHBOARD,2024-03-31
6494,85,SE,26,13,0.062194,RISK_DASHBOARD,2024-06-30
6495,85,SE,27,13,0.06127,RISK_DASHBOARD,2024-09-30
6496,85,SE,28,13,0.061917,RISK_DASHBOARD,2024-12-31
6497,86,SI,1,13,0.053569,RISK_DASHBOARD,2018-03-31
6498,86,SI,2,13,0.083311,RISK_DASHBOARD,2018-06-30
6499,86,SI,3,13,0.084708,RISK_DASHBOARD,2018-09-30
6500,86,SI,4,13,0.071772,RISK_DASHBOARD,2018-12-31
6501,86,SI,5,13,0.078319,RISK_DASHBOARD,2019-03-31
6502,86,SI,6,13,0.060311,RISK_DASHBOARD,2019-06-30
6503,86,SI,7,13,0.058843,RISK_DASHBOARD,2019-09-30
6504,86,SI,8,13,0.09658,RISK_DASHBOARD,2019-12-31
6505,86,SI,9,13,0.108765,RISK_DASHBOARD,2020-03-31
6506,86,SI,10,13,0.058706,RISK_DASHBOARD,2020-06-30
6507,86,SI,11,13,0.066379,RISK_DASHBOARD,2020-09-30
6508,86,SI,12,13,0.08423,RISK_DASHBOARD,2020-12-31
6509,86,SI,13,13,0.099195,RISK_DASHBOARD,2021-03-31
6510,86,SI,14,13,0.069864,RISK_DASHBOARD,2021-06-30
6511,86,SI,15,13,0.105144,RISK_DASHBOARD,2021-09-30
6512,86,SI,16,13,0.083603,RISK_DASHBOARD,2021-12-31
6513,86,SI,17,13,0.0588,RISK_DASHBOARD,2022-03-31
6514,86,SI,18,13,0.083515,RISK_DASHBOARD,2022-06-30
6515,86,SI,19,13,0.098606,RISK_DASHBOARD,2022-09-30
6516,86,SI,20,13,0.104873,RISK_DASHBOARD,2022-12-31
6517,86,SI,21,13,0.063085,RISK_DASHBOARD,2023-03-31
6518,86,SI,22,13,0.062645,RISK_DASHBOARD,2023-06-30
6519,86,SI,23,13,0.053445,RISK_DASHBOARD,2023-09-30
6520,86,SI,24,13,0.065212,RISK_DASHBOARD,2023-12-31
6521,86,SI,25,13,0.089088,RISK_DASHBOARD,2024-03-31
6522,86,SI,26,13,0.10363,RISK_DASHBOARD,2024-06-30
6523,86,SI,27,13,0.072551,RISK_DASHBOARD,2024-09-30
6524,86,SI,28,13,0.098855,RISK_DASHBOARD,2024-12-31
6525,87,SK,1,13,0.049802,RISK_DASHBOARD,2018-03-31
6526,87,SK,2,13,0.099175,RISK_DASHBOARD,2018-06-30
6527,87,SK,3,13,0.084445,RISK_DASHBOARD,2018-09-30
6528,87,SK,4,13,0.064297,RISK_DASHBOARD,2018-12-31
6529,87,SK,5,13,0.086418,RISK_DASHBOARD,2019-03-31
6530,87,SK,6,13,0.076022,RISK_DASHBOARD,2019-06-30
6531,87,SK,7,13,0.099454,RISK_DASHBOARD,2019-09-30
6532,87,SK,8,13,0.069864,RISK_DASHBOARD,2019-12-31
6533,87,SK,9,13,0.066919,RISK_DASHBOARD,2020-03-31
6534,87,SK,10,13,0.083981,RISK_DASHBOARD,2020-06-30
6535,87,SK,11,13,0.075805,RISK_DASHBOARD,2020-09-30
6536,87,SK,12,13,0.080427,RISK_DASHBOARD,2020-12-31
6537,87,SK,13,13,0.100301,RISK_DASHBOARD,2021-03-31
6538,87,SK,14,13,0.06463,RISK_DASHBOARD,2021-06-30
6539,87,SK,15,13,0.083026,RISK_DASHBOARD,2021-09-30
6540,87,SK,16,13,0.083066,RISK_DASHBOARD,2021-12-31
6541,87,SK,17,13,0.059414,RISK_DASHBOARD,2022-03-31
6542,87,SK,18,13,0.093194,RISK_DASHBOARD,2022-06-30
6543,87,SK,19,13,0.109049,RISK_DASHBOARD,2022-09-30
6544,87,SK,20,13,0.083505,RISK_DASHBOARD,2022-12-31
6545,87,SK,21,13,0.079067,RISK_DASHBOARD,2023-03-31
6546,87,SK,22,13,0.099258,RISK_DASHBOARD,2023-06-30
6547,87,SK,23,13,0.058196,RISK_DASHBOARD,2023-09-30
6548,87,SK,24,13,0.083825,RISK_DASHBOARD,2023-12-31
6549,87,SK,25,13,0.085713,RISK_DASHBOARD,2024-03-31
6550,87,SK,26,13,0.088125,RISK_DASHBOARD,2024-06-30
6551,87,SK,27,13,0.104085,RISK_DASHBOARD,2024-09-30
6552,87,SK,28,13,0.092442,RISK_DASHBOARD,2024-12-31
6553,62,AT,1,2,0.20684,RISK_DASHBOARD,2018-03-31
6554,62,AT,2,2,0.187993,RISK_DASHBOARD,2018-06-30
6555,62,AT,3,2,0.180204,RISK_DASHBOARD,2018-09-30
6556,62,AT,4,2,0.15872,RISK_DASHBOARD,2018-12-31
6557,62,AT,5,2,0.182064,RISK_DASHBOARD,2019-03-31
6558,62,AT,6,2,0.170551,RISK_DASHBOARD,2019-06-30
6559,62,AT,7,2,0.172904,RISK_DASHBOARD,2019-09-30
6560,62,AT,8,2,0.19729,RISK_DASHBOARD,2019-12-31
6561,62,AT,9,2,0.188106,RISK_DASHBOARD,2020-03-31
6562,62,AT,10,2,0.207192,RISK_DASHBOARD,2020-06-30
6563,62,AT,11,2,0.17246,RISK_DASHBOARD,2020-09-30
6564,62,AT,12,2,0.185763,RISK_DASHBOARD,2020-12-31
6565,62,AT,13,2,0.153872,RISK_DASHBOARD,2021-03-31
6566,62,AT,14,2,0.181255,RISK_DASHBOARD,2021-06-30
6567,62,AT,15,2,0.182663,RISK_DASHBOARD,2021-09-30
6568,62,AT,16,2,0.198592,RISK_DASHBOARD,2021-12-31
6569,62,AT,17,2,0.15917,RISK_DASHBOARD,2022-03-31
6570,62,AT,18,2,0.15881,RISK_DASHBOARD,2022-06-30
6571,62,AT,19,2,0.1915,RISK_DASHBOARD,2022-09-30
6572,62,AT,20,2,0.178579,RISK_DASHBOARD,2022-12-31
6573,62,AT,21,2,0.178201,RISK_DASHBOARD,2023-03-31
6574,62,AT,22,2,0.172406,RISK_DASHBOARD,2023-06-30
6575,62,AT,23,2,0.168168,RISK_DASHBOARD,2023-09-30
6576,62,AT,24,2,0.199075,RISK_DASHBOARD,2023-12-31
6577,62,AT,25,2,0.183962,RISK_DASHBOARD,2024-03-31
6578,62,AT,26,2,0.151319,RISK_DASHBOARD,2024-06-30
6579,62,AT,27,2,0.167266,RISK_DASHBOARD,2024-09-30
6580,62,AT,28,2,0.165324,RISK_DASHBOARD,2024-12-31
6581,63,BE,1,2,0.1876,RISK_DASHBOARD,2018-03-31
6582,63,BE,2,2,0.169548,RISK_DASHBOARD,2018-06-30
6583,63,BE,3,2,0.187211,RISK_DASHBOARD,2018-09-30
6584,63,BE,4,2,0.182534,RISK_DASHBOARD,2018-12-31
6585,63,BE,5,2,0.169747,RISK_DASHBOARD,2019-03-31
6586,63,BE,6,2,0.171354,RISK_DASHBOARD,2019-06-30
6587,63,BE,7,2,0.186904,RISK_DASHBOARD,2019-09-30
6588,63,BE,8,2,0.148405,RISK_DASHBOARD,2019-12-31
6589,63,BE,9,2,0.154909,RISK_DASHBOARD,2020-03-31
6590,63,BE,10,2,0.149682,RISK_DASHBOARD,2020-06-30
6591,63,BE,11,2,0.189027,RISK_DASHBOARD,2020-09-30
6592,63,BE,12,2,0.160288,RISK_DASHBOARD,2020-12-31
6593,63,BE,13,2,0.191866,RISK_DASHBOARD,2021-03-31
6594,63,BE,14,2,0.178934,RISK_DASHBOARD,2021-06-30
6595,63,BE,15,2,0.169282,RISK_DASHBOARD,2021-09-30
6596,63,BE,16,2,0.156599,RISK_DASHBOARD,2021-12-31
6597,63,BE,17,2,0.152886,RISK_DASHBOARD,2022-03-31
6598,63,BE,18,2,0.185988,RISK_DASHBOARD,2022-06-30
6599,63,BE,19,2,0.182611,RISK_DASHBOARD,2022-09-30
6600,63,BE,20,2,0.18729,RISK_DASHBOARD,2022-12-31
6601,63,BE,21,2,0.171309,RISK_DASHBOARD,2023-03-31
6602,63,BE,22,2,0.175527,RISK_DASHBOARD,2023-06-30
6603,63,BE,23,2,0.169059,RISK_DASHBOARD,2023-09-30
6604,63,BE,24,2,0.143908,RISK_DASHBOARD,2023-12-31
6605,63,BE,25,2,0.173546,RISK_DASHBOARD,2024-03-31
6606,63,BE,26,2,0.146527,RISK_DASHBOARD,2024-06-30
6607,63,BE,27,2,0.184221,RISK_DASHBOARD,2024-09-30
6608,63,BE,28,2,0.153605,RISK_DASHBOARD,2024-12-31
6609,64,CY,1,2,0.137633,RISK_DASHBOARD,2018-03-31
6610,64,CY,2,2,0.142367,RISK_DASHBOARD,2018-06-30
6611,64,CY,3,2,0.138622,RISK_DASHBOARD,2018-09-30
6612,64,CY,4,2,0.181926,RISK_DASHBOARD,2018-12-31
6613,64,CY,5,2,0.180312,RISK_DASHBOARD,2019-03-31
6614,64,CY,6,2,0.153696,RISK_DASHBOARD,2019-06-30
6615,64,CY,7,2,0.14146,RISK_DASHBOARD,2019-09-30
6616,64,CY,8,2,0.161133,RISK_DASHBOARD,2019-12-31
6617,64,CY,9,2,0.134866,RISK_DASHBOARD,2020-03-31
6618,64,CY,10,2,0.17965,RISK_DASHBOARD,2020-06-30
6619,64,CY,11,2,0.168423,RISK_DASHBOARD,2020-09-30
6620,64,CY,12,2,0.174133,RISK_DASHBOARD,2020-12-31
6621,64,CY,13,2,0.174017,RISK_DASHBOARD,2021-03-31
6622,64,CY,14,2,0.177849,RISK_DASHBOARD,2021-06-30
6623,64,CY,15,2,0.16049,RISK_DASHBOARD,2021-09-30
6624,64,CY,16,2,0.177513,RISK_DASHBOARD,2021-12-31
6625,64,CY,17,2,0.144887,RISK_DASHBOARD,2022-03-31
6626,64,CY,18,2,0.16332,RISK_DASHBOARD,2022-06-30
6627,64,CY,19,2,0.174105,RISK_DASHBOARD,2022-09-30
6628,64,CY,20,2,0.173342,RISK_DASHBOARD,2022-12-31
6629,64,CY,21,2,0.181638,RISK_DASHBOARD,2023-03-31
6630,64,CY,22,2,0.164335,RISK_DASHBOARD,2023-06-30
6631,64,CY,23,2,0.173183,RISK_DASHBOARD,2023-09-30
6632,64,CY,24,2,0.179913,RISK_DASHBOARD,2023-12-31
6633,64,CY,25,2,0.130609,RISK_DASHBOARD,2024-03-31
6634,64,CY,26,2,0.169671,RISK_DASHBOARD,2024-06-30
6635,64,CY,27,2,0.135943,RISK_DASHBOARD,2024-09-30
6636,64,CY,28,2,0.170434,RISK_DASHBOARD,2024-12-31
6637,65,DE,1,2,0.182848,RISK_DASHBOARD,2018-03-31
6638,65,DE,2,2,0.158849,RISK_DASHBOARD,2018-06-30
6639,65,DE,3,2,0.156556,RISK_DASHBOARD,2018-09-30
6640,65,DE,4,2,0.166293,RISK_DASHBOARD,2018-12-31
6641,65,DE,5,2,0.188492,RISK_DASHBOARD,2019-03-31
6642,65,DE,6,2,0.152287,RISK_DASHBOARD,2019-06-30
6643,65,DE,7,2,0.16095,RISK_DASHBOARD,2019-09-30
6644,65,DE,8,2,0.156941,RISK_DASHBOARD,2019-12-31
6645,65,DE,9,2,0.203753,RISK_DASHBOARD,2020-03-31
6646,65,DE,10,2,0.161909,RISK_DASHBOARD,2020-06-30
6647,65,DE,11,2,0.19654,RISK_DASHBOARD,2020-09-30
6648,65,DE,12,2,0.164954,RISK_DASHBOARD,2020-12-31
6649,65,DE,13,2,0.175626,RISK_DASHBOARD,2021-03-31
6650,65,DE,14,2,0.180473,RISK_DASHBOARD,2021-06-30
6651,65,DE,15,2,0.152509,RISK_DASHBOARD,2021-09-30
6652,65,DE,16,2,0.180461,RISK_DASHBOARD,2021-12-31
6653,65,DE,17,2,0.154041,RISK_DASHBOARD,2022-03-31
6654,65,DE,18,2,0.198768,RISK_DASHBOARD,2022-06-30
6655,65,DE,19,2,0.163473,RISK_DASHBOARD,2022-09-30
6656,65,DE,20,2,0.171654,RISK_DASHBOARD,2022-12-31
