COUNTRY_CODE,INDICATOR_CODE,REFERENCE_DATE,YEAR_QUARTER,VALUE
MT,NPL_COVERAGE,2024-06-30,2024-Q2,0.406187
MT,NPL_COVERAGE,2024-09-30,2024-Q3,0.408924
MT,NPL_COVERAGE,2024-12-31,2024-Q4,0.456132
NL,NPL_COVERAGE,2018-03-31,2018-Q1,0.462222
NL,NPL_COVERAGE,2018-06-30,2018-Q2,0.427018
NL,NPL_COVERAGE,2018-09-30,2018-Q3,0.46925
NL,NPL_COVERAGE,2018-12-31,2018-Q4,0.447708
NL,NPL_COVERAGE,2019-03-31,2019-Q1,0.415371
NL,NPL_COVERAGE,2019-06-30,2019-Q2,0.423455
NL,NPL_COVERAGE,2019-09-30,2019-Q3,0.491586
NL,NPL_COVERAGE,2019-12-31,2019-Q4,0.412531
NL,NPL_COVERAGE,2020-03-31,2020-Q1,0.44824
NL,NPL_COVERAGE,2020-06-30,2020-Q2,0.488446
NL,NPL_COVERAGE,2020-09-30,2020-Q3,0.436552
NL,NPL_COVERAGE,2020-12-31,2020-Q4,0.428844
NL,NPL_COVERAGE,2021-03-31,2021-Q1,0.456288
NL,NPL_COVERAGE,2021-06-30,2021-Q2,0.443375
NL,NPL_COVERAGE,2021-09-30,2021-Q3,0.435633
NL,NPL_COVERAGE,2021-12-31,2021-Q4,0.415606
NL,NPL_COVERAGE,2022-03-31,2022-Q1,0.48214
NL,NPL_COVERAGE,2022-06-30,2022-Q2,0.473686
NL,NPL_COVERAGE,2022-09-30,2022-Q3,0.420055
NL,NPL_COVERAGE,2022-12-31,2022-Q4,0.491676
NL,NPL_COVERAGE,2023-03-31,2023-Q1,0.446579
NL,NPL_COVERAGE,2023-06-30,2023-Q2,0.490038
NL,NPL_COVERAGE,2023-09-30,2023-Q3,0.489374
NL,NPL_COVERAGE,2023-12-31,2023-Q4,0.447883
NL,NPL_COVERAGE,2024-03-31,2024-Q1,0.43944
NL,NPL_COVERAGE,2024-06-30,2024-Q2,0.455598
NL,NPL_COVERAGE,2024-09-30,2024-Q3,0.465938
NL,NPL_COVERAGE,2024-12-31,2024-Q4,0.4655
NO,NPL_COVERAGE,2018-03-31,2018-Q1,0.451412
NO,NPL_COVERAGE,2018-06-30,2018-Q2,0.409242
NO,NPL_COVERAGE,2018-09-30,2018-Q3,0.410865
NO,NPL_COVERAGE,2018-12-31,2018-Q4,0.453283
NO,NPL_COVERAGE,2019-03-31,2019-Q1,0.45834
NO,NPL_COVERAGE,2019-06-30,2019-Q2,0.441988
NO,NPL_COVERAGE,2019-09-30,2019-Q3,0.432734
NO,NPL_COVERAGE,2019-12-31,2019-Q4,0.413226
NO,NPL_COVERAGE,2020-03-31,2020-Q1,0.388157
NO,NPL_COVERAGE,2020-06-30,2020-Q2,0.462064
NO,NPL_COVERAGE,2020-09-30,2020-Q3,0.418347
NO,NPL_COVERAGE,2020-12-31,2020-Q4,0.453279
NO,NPL_COVERAGE,2021-03-31,2021-Q1,0.412808
NO,NPL_COVERAGE,2021-06-30,2021-Q2,0.399271
NO,NPL_COVERAGE,2021-09-30,2021-Q3,0.397803
NO,NPL_COVERAGE,2021-12-31,2021-Q4,0.436963
NO,NPL_COVERAGE,2022-03-31,2022-Q1,0.452136
NO,NPL_COVERAGE,2022-06-30,2022-Q2,0.399742
NO,NPL_COVERAGE,2022-09-30,2022-Q3,0.406057
NO,NPL_COVERAGE,2022-12-31,2022-Q4,0.410455
NO,NPL_COVERAGE,2023-03-31,2023-Q1,0.41938
NO,NPL_COVERAGE,2023-06-30,2023-Q2,0.405793
NO,NPL_COVERAGE,2023-09-30,2023-Q3,0.446606
NO,NPL_COVERAGE,2023-12-31,2023-Q4,0.42222
NO,NPL_COVERAGE,2024-03-31,2024-Q1,0.385174
NO,NPL_COVERAGE,2024-06-30,2024-Q2,0.435234
NO,NPL_COVERAGE,2024-09-30,2024-Q3,0.409978
NO,NPL_COVERAGE,2024-12-31,2024-Q4,0.431758
PL,NPL_COVERAGE,2018-03-31,2018-Q1,0.464353
PL,NPL_COVERAGE,2018-06-30,2018-Q2,0.419462
PL,NPL_COVERAGE,2018-09-30,2018-Q3,0.443165
PL,NPL_COVERAGE,2018-12-31,2018-Q4,0.435028
PL,NPL_COVERAGE,2019-03-31,2019-Q1,0.430073
PL,NPL_COVERAGE,2019-06-30,2019-Q2,0.452045
PL,NPL_COVERAGE,2019-09-30,2019-Q3,0.459278
PL,NPL_COVERAGE,2019-12-31,2019-Q4,0.457306
PL,NPL_COVERAGE,2020-03-31,2020-Q1,0.464209
PL,NPL_COVERAGE,2020-06-30,2020-Q2,0.449904
PL,NPL_COVERAGE,2020-09-30,2020-Q3,0.44343
PL,NPL_COVERAGE,2020-12-31,2020-Q4,0.431921
PL,NPL_COVERAGE,2021-03-31,2021-Q1,0.458935
PL,NPL_COVERAGE,2021-06-30,2021-Q2,0.390842
PL,NPL_COVERAGE,2021-09-30,2021-Q3,0.417139
PL,NPL_COVERAGE,2021-12-31,2021-Q4,0.416704
PL,NPL_COVERAGE,2022-03-31,2022-Q1,0.41018
PL,NPL_COVERAGE,2022-06-30,2022-Q2,0.453861
PL,NPL_COVERAGE,2022-09-30,2022-Q3,0.395571
PL,NPL_COVERAGE,2022-12-31,2022-Q4,0.405327
PL,NPL_COVERAGE,2023-03-31,2023-Q1,0.438423
PL,NPL_COVERAGE,2023-06-30,2023-Q2,0.444058
PL,NPL_COVERAGE,2023-09-30,2023-Q3,0.416496
PL,NPL_COVERAGE,2023-12-31,2023-Q4,0.440706
PL,NPL_COVERAGE,2024-03-31,2024-Q1,0.43908
PL,NPL_COVERAGE,2024-06-30,2024-Q2,0.465237
PL,NPL_COVERAGE,2024-09-30,2024-Q3,0.448725
PL,NPL_COVERAGE,2024-12-31,2024-Q4,0.430825
PT,NPL_COVERAGE,2018-03-31,2018-Q1,0.466166
PT,NPL_COVERAGE,2018-06-30,2018-Q2,0.442974
PT,NPL_COVERAGE,2018-09-30,2018-Q3,0.481185
PT,NPL_COVERAGE,2018-12-31,2018-Q4,0.45346
PT,NPL_COVERAGE,2019-03-31,2019-Q1,0.416872
PT,NPL_COVERAGE,2019-06-30,2019-Q2,0.479062
PT,NPL_COVERAGE,2019-09-30,2019-Q3,0.475038
PT,NPL_COVERAGE,2019-12-31,2019-Q4,0.412592
PT,NPL_COVERAGE,2020-03-31,2020-Q1,0.423069
PT,NPL_COVERAGE,2020-06-30,2020-Q2,0.466744
PT,NPL_COVERAGE,2020-09-30,2020-Q3,0.468614
PT,NPL_COVERAGE,2020-12-31,2020-Q4,0.458125
PT,NPL_COVERAGE,2021-03-31,2021-Q1,0.424955
PT,NPL_COVERAGE,2021-06-30,2021-Q2,0.456587
PT,NPL_COVERAGE,2021-09-30,2021-Q3,0.425739
PT,NPL_COVERAGE,2021-12-31,2021-Q4,0.421723
PT,NPL_COVERAGE,2022-03-31,2022-Q1,0.475051
PT,NPL_COVERAGE,2022-06-30,2022-Q2,0.445802
PT,NPL_COVERAGE,2022-09-30,2022-Q3,0.416224
PT,NPL_COVERAGE,2022-12-31,2022-Q4,0.481039
PT,NPL_COVERAGE,2023-03-31,2023-Q1,0.42545
PT,NPL_COVERAGE,2023-06-30,2023-Q2,0.483442
PT,NPL_COVERAGE,2023-09-30,2023-Q3,0.484802
PT,NPL_COVERAGE,2023-12-31,2023-Q4,0.479244
PT,NPL_COVERAGE,2024-03-31,2024-Q1,0.429522
PT,NPL_COVERAGE,2024-06-30,2024-Q2,0.467162
PT,NPL_COVERAGE,2024-09-30,2024-Q3,0.45145
PT,NPL_COVERAGE,2024-12-31,2024-Q4,0.469365
RO,NPL_COVERAGE,2018-03-31,2018-Q1,0.423232
RO,NPL_COVERAGE,2018-06-30,2018-Q2,0.441508
RO,NPL_COVERAGE,2018-09-30,2018-Q3,0.454217
RO,NPL_COVERAGE,2018-12-31,2018-Q4,0.454617
RO,NPL_COVERAGE,2019-03-31,2019-Q1,0.448801
RO,NPL_COVERAGE,2019-06-30,2019-Q2,0.486183
RO,NPL_COVERAGE,2019-09-30,2019-Q3,0.464089
RO,NPL_COVERAGE,2019-12-31,2019-Q4,0.487415
RO,NPL_COVERAGE,2020-03-31,2020-Q1,0.444441
RO,NPL_COVERAGE,2020-06-30,2020-Q2,0.419134
RO,NPL_COVERAGE,2020-09-30,2020-Q3,0.452474
RO,NPL_COVERAGE,2020-12-31,2020-Q4,0.420812
RO,NPL_COVERAGE,2021-03-31,2021-Q1,0.459959
RO,NPL_COVERAGE,2021-06-30,2021-Q2,0.474527
RO,NPL_COVERAGE,2021-09-30,2021-Q3,0.474237
RO,NPL_COVERAGE,2021-12-31,2021-Q4,0.454856
RO,NPL_COVERAGE,2022-03-31,2022-Q1,0.420471
RO,NPL_COVERAGE,2022-06-30,2022-Q2,0.485139
RO,NPL_COVERAGE,2022-09-30,2022-Q3,0.49004
RO,NPL_COVERAGE,2022-12-31,2022-Q4,0.438047
RO,NPL_COVERAGE,2023-03-31,2023-Q1,0.410704
RO,NPL_COVERAGE,2023-06-30,2023-Q2,0.446137
RO,NPL_COVERAGE,2023-09-30,2023-Q3,0.442619
RO,NPL_COVERAGE,2023-12-31,2023-Q4,0.479873
RO,NPL_COVERAGE,2024-03-31,2024-Q1,0.419949
RO,NPL_COVERAGE,2024-06-30,2024-Q2,0.415319
RO,NPL_COVERAGE,2024-09-30,2024-Q3,0.441525
RO,NPL_COVERAGE,2024-12-31,2024-Q4,0.414335
SE,NPL_COVERAGE,2018-03-31,2018-Q1,0.441125
SE,NPL_COVERAGE,2018-06-30,2018-Q2,0.408651
SE,NPL_COVERAGE,2018-09-30,2018-Q3,0.417137
SE,NPL_COVERAGE,2018-12-31,2018-Q4,0.441567
SE,NPL_COVERAGE,2019-03-31,2019-Q1,0.441283
SE,NPL_COVERAGE,2019-06-30,2019-Q2,0.416035
SE,NPL_COVERAGE,2019-09-30,2019-Q3,0.454626
SE,NPL_COVERAGE,2019-12-31,2019-Q4,0.417015
SE,NPL_COVERAGE,2020-03-31,2020-Q1,0.417144
SE,NPL_COVERAGE,2020-06-30,2020-Q2,0.430554
SE,NPL_COVERAGE,2020-09-30,2020-Q3,0.387619
SE,NPL_COVERAGE,2020-12-31,2020-Q4,0.401135
SE,NPL_COVERAGE,2021-03-31,2021-Q1,0.447066
SE,NPL_COVERAGE,2021-06-30,2021-Q2,0.388424
SE,NPL_COVERAGE,2021-09-30,2021-Q3,0.398998
SE,NPL_COVERAGE,2021-12-31,2021-Q4,0.445891
SE,NPL_COVERAGE,2022-03-31,2022-Q1,0.447016
SE,NPL_COVERAGE,2022-06-30,2022-Q2,0.423697
SE,NPL_COVERAGE,2022-09-30,2022-Q3,0.458035
SE,NPL_COVERAGE,2022-12-31,2022-Q4,0.395964
SE,NPL_COVERAGE,2023-03-31,2023-Q1,0.397063
SE,NPL_COVERAGE,2023-06-30,2023-Q2,0.414594
SE,NPL_COVERAGE,2023-09-30,2023-Q3,0.466522
SE,NPL_COVERAGE,2023-12-31,2023-Q4,0.457721
SE,NPL_COVERAGE,2024-03-31,2024-Q1,0.460122
SE,NPL_COVERAGE,2024-06-30,2024-Q2,0.444896
SE,NPL_COVERAGE,2024-09-30,2024-Q3,0.422627
SE,NPL_COVERAGE,2024-12-31,2024-Q4,0.43131
SI,NPL_COVERAGE,2018-03-31,2018-Q1,0.41016
SI,NPL_COVERAGE,2018-06-30,2018-Q2,0.47018
SI,NPL_COVERAGE,2018-09-30,2018-Q3,0.449451
SI,NPL_COVERAGE,2018-12-31,2018-Q4,0.428416
SI,NPL_COVERAGE,2019-03-31,2019-Q1,0.420283
SI,NPL_COVERAGE,2019-06-30,2019-Q2,0.461747
SI,NPL_COVERAGE,2019-09-30,2019-Q3,0.455508
SI,NPL_COVERAGE,2019-12-31,2019-Q4,0.469728
SI,NPL_COVERAGE,2020-03-31,2020-Q1,0.468832
SI,NPL_COVERAGE,2020-06-30,2020-Q2,0.440748
SI,NPL_COVERAGE,2020-09-30,2020-Q3,0.393578
SI,NPL_COVERAGE,2020-12-31,2020-Q4,0.422216
SI,NPL_COVERAGE,2021-03-31,2021-Q1,0.443496
SI,NPL_COVERAGE,2021-06-30,2021-Q2,0.436738
SI,NPL_COVERAGE,2021-09-30,2021-Q3,0.470623
SI,NPL_COVERAGE,2021-12-31,2021-Q4,0.436077
SI,NPL_COVERAGE,2022-03-31,2022-Q1,0.411193
SI,NPL_COVERAGE,2022-06-30,2022-Q2,0.443358
SI,NPL_COVERAGE,2022-09-30,2022-Q3,0.45749
SI,NPL_COVERAGE,2022-12-31,2022-Q4,0.418699
SI,NPL_COVERAGE,2023-03-31,2023-Q1,0.418323
SI,NPL_COVERAGE,2023-06-30,2023-Q2,0.464801
SI,NPL_COVERAGE,2023-09-30,2023-Q3,0.468667
SI,NPL_COVERAGE,2023-12-31,2023-Q4,0.394705
SI,NPL_COVERAGE,2024-03-31,2024-Q1,0.46474
SI,NPL_COVERAGE,2024-06-30,2024-Q2,0.451435
SI,NPL_COVERAGE,2024-09-30,2024-Q3,0.457178
SI,NPL_COVERAGE,2024-12-31,2024-Q4,0.450269
SK,NPL_COVERAGE,2018-03-31,2018-Q1,0.449818
SK,NPL_COVERAGE,2018-06-30,2018-Q2,0.443084
SK,NPL_COVERAGE,2018-09-30,2018-Q3,0.434717
SK,NPL_COVERAGE,2018-12-31,2018-Q4,0.460921
SK,NPL_COVERAGE,2019-03-31,2019-Q1,0.418791
SK,NPL_COVERAGE,2019-06-30,2019-Q2,0.432602
SK,NPL_COVERAGE,2019-09-30,2019-Q3,0.467207
SK,NPL_COVERAGE,2019-12-31,2019-Q4,0.441789
SK,NPL_COVERAGE,2020-03-31,2020-Q1,0.468882
SK,NPL_COVERAGE,2020-06-30,2020-Q2,0.406082
SK,NPL_COVERAGE,2020-09-30,2020-Q3,0.407378
SK,NPL_COVERAGE,2020-12-31,2020-Q4,0.401637
SK,NPL_COVERAGE,2021-03-31,2021-Q1,0.437578
SK,NPL_COVERAGE,2021-06-30,2021-Q2,0.393717
SK,NPL_COVERAGE,2021-09-30,2021-Q3,0.395328
SK,NPL_COVERAGE,2021-12-31,2021-Q4,0.404075
SK,NPL_COVERAGE,2022-03-31,2022-Q1,0.453697
SK,NPL_COVERAGE,2022-06-30,2022-Q2,0.438401
SK,NPL_COVERAGE,2022-09-30,2022-Q3,0.390935
SK,NPL_COVERAGE,2022-12-31,2022-Q4,0.409663
SK,NPL_COVERAGE,2023-03-31,2023-Q1,0.399027
SK,NPL_COVERAGE,2023-06-30,2023-Q2,0.460918
SK,NPL_COVERAGE,2023-09-30,2023-Q3,0.447138
SK,NPL_COVERAGE,2023-12-31,2023-Q4,0.407855
SK,NPL_COVERAGE,2024-03-31,2024-Q1,0.403366
SK,NPL_COVERAGE,2024-06-30,2024-Q2,0.462486
SK,NPL_COVERAGE,2024-09-30,2024-Q3,0.467962
SK,NPL_COVERAGE,2024-12-31,2024-Q4,0.429714
AT,NPL_RATIO,2018-03-31,2018-Q1,0.040276
AT,NPL_RATIO,2018-06-30,2018-Q2,0.040741
AT,NPL_RATIO,2018-09-30,2018-Q3,0.025838
AT,NPL_RATIO,2018-12-31,2018-Q4,0.017244
AT,NPL_RATIO,2019-03-31,2019-Q1,0.03538
AT,NPL_RATIO,2019-06-30,2019-Q2,0.03821
AT,NPL_RATIO,2019-09-30,2019-Q3,0.026188
AT,NPL_RATIO,2019-12-31,2019-Q4,0.012786
AT,NPL_RATIO,2020-03-31,2020-Q1,0.009242
AT,NPL_RATIO,2020-06-30,2020-Q2,0.024737
AT,NPL_RATIO,2020-09-30,2020-Q3,0.028258
AT,NPL_RATIO,2020-12-31,2020-Q4,0.027567
AT,NPL_RATIO,2021-03-31,2021-Q1,0.039424
AT,NPL_RATIO,2021-06-30,2021-Q2,0.023858
AT,NPL_RATIO,2021-09-30,2021-Q3,0.011324
AT,NPL_RATIO,2021-12-31,2021-Q4,0.012132
AT,NPL_RATIO,2022-03-31,2022-Q1,0.020684
AT,NPL_RATIO,2022-06-30,2022-Q2,0.028256
AT,NPL_RATIO,2022-09-30,2022-Q3,0.019594
AT,NPL_RATIO,2022-12-31,2022-Q4,0.024055
AT,NPL_RATIO,2023-03-31,2023-Q1,0.018531
AT,NPL_RATIO,2023-06-30,2023-Q2,0.043293
AT,NPL_RATIO,2023-09-30,2023-Q3,0.01314
AT,NPL_RATIO,2023-12-31,2023-Q4,0.017701
AT,NPL_RATIO,2024-03-31,2024-Q1,0.048243
AT,NPL_RATIO,2024-06-30,2024-Q2,0.03494
AT,NPL_RATIO,2024-09-30,2024-Q3,0.039353
AT,NPL_RATIO,2024-12-31,2024-Q4,0.047333
BE,NPL_RATIO,2018-03-31,2018-Q1,0.013377
BE,NPL_RATIO,2018-06-30,2018-Q2,0.006998
BE,NPL_RATIO,2018-09-30,2018-Q3,0.0
BE,NPL_RATIO,2018-12-31,2018-Q4,0.0
BE,NPL_RATIO,2019-03-31,2019-Q1,0.031704
BE,NPL_RATIO,2019-06-30,2019-Q2,0.018252
BE,NPL_RATIO,2019-09-30,2019-Q3,0.001752
BE,NPL_RATIO,2019-12-31,2019-Q4,0.0
BE,NPL_RATIO,2020-03-31,2020-Q1,0.009297
BE,NPL_RATIO,2020-06-30,2020-Q2,7.6e-05
BE,NPL_RATIO,2020-09-30,2020-Q3,0.013175
BE,NPL_RATIO,2020-12-31,2020-Q4,0.021842
BE,NPL_RATIO,2021-03-31,2021-Q1,0.015661
BE,NPL_RATIO,2021-06-30,2021-Q2,0.014654
BE,NPL_RATIO,2021-09-30,2021-Q3,0.0
BE,NPL_RATIO,2021-12-31,2021-Q4,0.022365
BE,NPL_RATIO,2022-03-31,2022-Q1,0.017884
BE,NPL_RATIO,2022-06-30,2022-Q2,0.007097
BE,NPL_RATIO,2022-09-30,2022-Q3,0.001571
BE,NPL_RATIO,2022-12-31,2022-Q4,0.005117
BE,NPL_RATIO,2023-03-31,2023-Q1,0.000731
BE,NPL_RATIO,2023-06-30,2023-Q2,0.02653
BE,NPL_RATIO,2023-09-30,2023-Q3,0.0166
BE,NPL_RATIO,2023-12-31,2023-Q4,0.009771
BE,NPL_RATIO,2024-03-31,2024-Q1,0.00116
BE,NPL_RATIO,2024-06-30,2024-Q2,0.026268
BE,NPL_RATIO,2024-09-30,2024-Q3,0.007431
BE,NPL_RATIO,2024-12-31,2024-Q4,0.005667
CY,NPL_RATIO,2018-03-31,2018-Q1,0.0
CY,NPL_RATIO,2018-06-30,2018-Q2,0.021689
CY,NPL_RATIO,2018-09-30,2018-Q3,0.023285
CY,NPL_RATIO,2018-12-31,2018-Q4,0.0
CY,NPL_RATIO,2019-03-31,2019-Q1,0.014135
CY,NPL_RATIO,2019-06-30,2019-Q2,0.009525
CY,NPL_RATIO,2019-09-30,2019-Q3,0.0
CY,NPL_RATIO,2019-12-31,2019-Q4,0.008699
CY,NPL_RATIO,2020-03-31,2020-Q1,0.007551
CY,NPL_RATIO,2020-06-30,2020-Q2,0.020665
CY,NPL_RATIO,2020-09-30,2020-Q3,0.005508
CY,NPL_RATIO,2020-12-31,2020-Q4,0.0
CY,NPL_RATIO,2021-03-31,2021-Q1,0.0
CY,NPL_RATIO,2021-06-30,2021-Q2,0.020131
CY,NPL_RATIO,2021-09-30,2021-Q3,0.0
CY,NPL_RATIO,2021-12-31,2021-Q4,0.016324
CY,NPL_RATIO,2022-03-31,2022-Q1,0.0
CY,NPL_RATIO,2022-06-30,2022-Q2,0.026638
CY,NPL_RATIO,2022-09-30,2022-Q3,0.008999
CY,NPL_RATIO,2022-12-31,2022-Q4,0.007015
CY,NPL_RATIO,2023-03-31,2023-Q1,0.0
CY,NPL_RATIO,2023-06-30,2023-Q2,0.013152
CY,NPL_RATIO,2023-09-30,2023-Q3,0.01295
CY,NPL_RATIO,2023-12-31,2023-Q4,0.0
CY,NPL_RATIO,2024-03-31,2024-Q1,0.02085
CY,NPL_RATIO,2024-06-30,2024-Q2,0.0
CY,NPL_RATIO,2024-09-30,2024-Q3,0.0
CY,NPL_RATIO,2024-12-31,2024-Q4,0.0128
DE,NPL_RATIO,2018-03-31,2018-Q1,0.014553
DE,NPL_RATIO,2018-06-30,2018-Q2,0.011996
DE,NPL_RATIO,2018-09-30,2018-Q3,0.023326
DE,NPL_RATIO,2018-12-31,2018-Q4,0.021683
DE,NPL_RATIO,2019-03-31,2019-Q1,0.010731
DE,NPL_RATIO,2019-06-30,2019-Q2,0.045433
DE,NPL_RATIO,2019-09-30,2019-Q3,0.018273
DE,NPL_RATIO,2019-12-31,2019-Q4,0.013013
DE,NPL_RATIO,2020-03-31,2020-Q1,0.016977
DE,NPL_RATIO,2020-06-30,2020-Q2,0.048035
DE,NPL_RATIO,2020-09-30,2020-Q3,0.028911
DE,NPL_RATIO,2020-12-31,2020-Q4,0.036208
DE,NPL_RATIO,2021-03-31,2021-Q1,0.04713
DE,NPL_RATIO,2021-06-30,2021-Q2,0.030532
DE,NPL_RATIO,2021-09-30,2021-Q3,0.045948
DE,NPL_RATIO,2021-12-31,2021-Q4,0.043707
DE,NPL_RATIO,2022-03-31,2022-Q1,0.04356
DE,NPL_RATIO,2022-06-30,2022-Q2,0.011546
DE,NPL_RATIO,2022-09-30,2022-Q3,0.029012
DE,NPL_RATIO,2022-12-31,2022-Q4,0.029774
DE,NPL_RATIO,2023-03-31,2023-Q1,0.027315
DE,NPL_RATIO,2023-06-30,2023-Q2,0.011254
DE,NPL_RATIO,2023-09-30,2023-Q3,0.016324
DE,NPL_RATIO,2023-12-31,2023-Q4,0.018981
DE,NPL_RATIO,2024-03-31,2024-Q1,0.037185
DE,NPL_RATIO,2024-06-30,2024-Q2,0.012173
DE,NPL_RATIO,2024-09-30,2024-Q3,0.020346
DE,NPL_RATIO,2024-12-31,2024-Q4,0.019345
DK,NPL_RATIO,2018-03-31,2018-Q1,0.047805
DK,NPL_RATIO,2018-06-30,2018-Q2,0.051799
DK,NPL_RATIO,2018-09-30,2018-Q3,0.057511
DK,NPL_RATIO,2018-12-31,2018-Q4,0.038412
DK,NPL_RATIO,2019-03-31,2019-Q1,0.04215
DK,NPL_RATIO,2019-06-30,2019-Q2,0.053777
DK,NPL_RATIO,2019-09-30,2019-Q3,0.052476
DK,NPL_RATIO,2019-12-31,2019-Q4,0.032362
DK,NPL_RATIO,2020-03-31,2020-Q1,0.027147
DK,NPL_RATIO,2020-06-30,2020-Q2,0.030566
DK,NPL_RATIO,2020-09-30,2020-Q3,0.051004
DK,NPL_RATIO,2020-12-31,2020-Q4,0.02199
DK,NPL_RATIO,2021-03-31,2021-Q1,0.043561
DK,NPL_RATIO,2021-06-30,2021-Q2,0.060571
DK,NPL_RATIO,2021-09-30,2021-Q3,0.055507
DK,NPL_RATIO,2021-12-31,2021-Q4,0.031817
DK,NPL_RATIO,2022-03-31,2022-Q1,0.039708
DK,NPL_RATIO,2022-06-30,2022-Q2,0.043417
DK,NPL_RATIO,2022-09-30,2022-Q3,0.029214
DK,NPL_RATIO,2022-12-31,2022-Q4,0.045592
DK,NPL_RATIO,2023-03-31,2023-Q1,0.052814
DK,NPL_RATIO,2023-06-30,2023-Q2,0.043401
DK,NPL_RATIO,2023-09-30,2023-Q3,0.046722
DK,NPL_RATIO,2023-12-31,2023-Q4,0.055072
DK,NPL_RATIO,2024-03-31,2024-Q1,0.031948
DK,NPL_RATIO,2024-06-30,2024-Q2,0.039954
DK,NPL_RATIO,2024-09-30,2024-Q3,0.049707
DK,NPL_RATIO,2024-12-31,2024-Q4,0.03064
ES,NPL_RATIO,2018-03-31,2018-Q1,0.050148
ES,NPL_RATIO,2018-06-30,2018-Q2,0.023308
ES,NPL_RATIO,2018-09-30,2018-Q3,0.0338
ES,NPL_RATIO,2018-12-31,2018-Q4,0.035438
ES,NPL_RATIO,2019-03-31,2019-Q1,0.043434
ES,NPL_RATIO,2019-06-30,2019-Q2,0.03415
ES,NPL_RATIO,2019-09-30,2019-Q3,0.027548
ES,NPL_RATIO,2019-12-31,2019-Q4,0.038448
ES,NPL_RATIO,2020-03-31,2020-Q1,0.038995
ES,NPL_RATIO,2020-06-30,2020-Q2,0.047076
ES,NPL_RATIO,2020-09-30,2020-Q3,0.043633
ES,NPL_RATIO,2020-12-31,2020-Q4,0.025197
ES,NPL_RATIO,2021-03-31,2021-Q1,0.028492
ES,NPL_RATIO,2021-06-30,2021-Q2,0.032192
ES,NPL_RATIO,2021-09-30,2021-Q3,0.01381
ES,NPL_RATIO,2021-12-31,2021-Q4,0.033445
ES,NPL_RATIO,2022-03-31,2022-Q1,0.033521
ES,NPL_RATIO,2022-06-30,2022-Q2,0.016641
ES,NPL_RATIO,2022-09-30,2022-Q3,0.028699
ES,NPL_RATIO,2022-12-31,2022-Q4,0.030826
ES,NPL_RATIO,2023-03-31,2023-Q1,0.024729
ES,NPL_RATIO,2023-06-30,2023-Q2,0.020051
ES,NPL_RATIO,2023-09-30,2023-Q3,0.046181
ES,NPL_RATIO,2023-12-31,2023-Q4,0.040023
ES,NPL_RATIO,2024-03-31,2024-Q1,0.047954
ES,NPL_RATIO,2024-06-30,2024-Q2,0.040221
ES,NPL_RATIO,2024-09-30,2024-Q3,0.039174
ES,NPL_RATIO,2024-12-31,2024-Q4,0.028044
EU,NPL_RATIO,2018-03-31,2018-Q1,0.029523
EU,NPL_RATIO,2018-06-30,2018-Q2,0.017247
EU,NPL_RATIO,2018-09-30,2018-Q3,0.035558
EU,NPL_RATIO,2018-12-31,2018-Q4,0.035568
EU,NPL_RATIO,2019-03-31,2019-Q1,0.009281
EU,NPL_RATIO,2019-06-30,2019-Q2,0.017892
EU,NPL_RATIO,2019-09-30,2019-Q3,0.019928
EU,NPL_RATIO,2019-12-31,2019-Q4,0.038245
EU,NPL_RATIO,2020-03-31,2020-Q1,0.034598
EU,NPL_RATIO,2020-06-30,2020-Q2,0.008498
EU,NPL_RATIO,2020-09-30,2020-Q3,0.013299
EU,NPL_RATIO,2020-12-31,2020-Q4,0.016179
EU,NPL_RATIO,2021-03-31,2021-Q1,0.026929
EU,NPL_RATIO,2021-06-30,2021-Q2,0.039103
EU,NPL_RATIO,2021-09-30,2021-Q3,0.036777
EU,NPL_RATIO,2021-12-31,2021-Q4,0.033904
EU,NPL_RATIO,2022-03-31,2022-Q1,0.021387
EU,NPL_RATIO,2022-06-30,2022-Q2,0.04161
EU,NPL_RATIO,2022-09-30,2022-Q3,0.018099
EU,NPL_RATIO,2022-12-31,2022-Q4,0.027136
EU,NPL_RATIO,2023-03-31,2023-Q1,0.012881
EU,NPL_RATIO,2023-06-30,2023-Q2,0.015734
EU,NPL_RATIO,2023-09-30,2023-Q3,0.028227
EU,NPL_RATIO,2023-12-31,2023-Q4,0.010489
EU,NPL_RATIO,2024-03-31,2024-Q1,0.020291
EU,NPL_RATIO,2024-06-30,2024-Q2,0.016747
EU,NPL_RATIO,2024-09-30,2024-Q3,0.008991
EU,NPL_RATIO,2024-12-31,2024-Q4,0.031772
FI,NPL_RATIO,2018-03-31,2018-Q1,0.01938
FI,NPL_RATIO,2018-06-30,2018-Q2,0.034729
FI,NPL_RATIO,2018-09-30,2018-Q3,0.048001
FI,NPL_RATIO,2018-12-31,2018-Q4,0.051048
FI,NPL_RATIO,2019-03-31,2019-Q1,0.029994
FI,NPL_RATIO,2019-06-30,2019-Q2,0.040346
FI,NPL_RATIO,2019-09-30,2019-Q3,0.020094
FI,NPL_RATIO,2019-12-31,2019-Q4,0.017673
FI,NPL_RATIO,2020-03-31,2020-Q1,0.046396
FI,NPL_RATIO,2020-06-30,2020-Q2,0.020884
FI,NPL_RATIO,2020-09-30,2020-Q3,0.036674
FI,NPL_RATIO,2020-12-31,2020-Q4,0.049203
