LEI_CODE,BANK_NAME,COUNTRY_CODE,REFERENCE_DATE,YEAR_QUARTER,INDICATOR_CODE,VALUE,TOTAL_ASSETS_BEUR,IS_GSIB,BANK_SIZE
IT_ISP,Intesa Sanpaolo,IT,2024-03-31,2024-Q1,NPL_RATIO,0.038014,964.0,1,LARGE
IT_ISP,Intesa Sanpaolo,IT,2024-06-30,2024-Q2,NPL_RATIO,0.012843,964.0,1,LARGE
IT_MED,Mediobanca,IT,2023-09-30,2023-Q3,NPL_RATIO,0.002,87.0,0,MEDIUM
IT_MED,Mediobanca,IT,2023-12-31,2023-Q4,NPL_RATIO,0.024245,87.0,0,MEDIUM
IT_MED,Mediobanca,IT,2024-03-31,2024-Q1,NPL_RATIO,0.036282,87.0,0,MEDIUM
IT_MED,Mediobanca,IT,2024-06-30,2024-Q2,NPL_RATIO,0.008705,87.0,0,MEDIUM
IT_BMPS,Monte dei Paschi,IT,2023-09-30,2023-Q3,NPL_RATIO,0.037137,121.0,0,MEDIUM
IT_BMPS,Monte dei Paschi,IT,2023-12-31,2023-Q4,NPL_RATIO,0.002711,121.0,0,MEDIUM
IT_BMPS,Monte dei Paschi,IT,2024-03-31,2024-Q1,NPL_RATIO,0.030211,121.0,0,MEDIUM
IT_BMPS,Monte dei Paschi,IT,2024-06-30,2024-Q2,NPL_RATIO,0.004466,121.0,0,MEDIUM
IT_UCG,UniCredit,IT,2023-09-30,2023-Q3,NPL_RATIO,0.040572,802.0,1,LARGE
IT_UCG,UniCredit,IT,2023-12-31,2023-Q4,NPL_RATIO,0.029374,802.0,1,LARGE
IT_UCG,UniCredit,IT,2024-03-31,2024-Q1,NPL_RATIO,0.031168,802.0,1,LARGE
IT_UCG,UniCredit,IT,2024-06-30,2024-Q2,NPL_RATIO,0.046161,802.0,1,LARGE
LI_LLB,Liechtensteinische LB,LI,2023-09-30,2023-Q3,NPL_RATIO,0.0,22.0,0,SMALL
LI_LLB,Liechtensteinische LB,LI,2023-12-31,2023-Q4,NPL_RATIO,0.0,22.0,0,SMALL
LI_LLB,Liechtensteinische LB,LI,2024-03-31,2024-Q1,NPL_RATIO,0.000731,22.0,0,SMALL
LI_LLB,Liechtensteinische LB,LI,2024-06-30,2024-Q2,NPL_RATIO,0.025112,22.0,0,SMALL
LT_SBLT,Siauliu Bankas,LT,2023-09-30,2023-Q3,NPL_RATIO,0.006297,6.0,0,SMALL
LT_SBLT,Siauliu Bankas,LT,2023-12-31,2023-Q4,NPL_RATIO,0.00213,6.0,0,SMALL
LT_SBLT,Siauliu Bankas,LT,2024-03-31,2024-Q1,NPL_RATIO,0.012909,6.0,0,SMALL
LT_SBLT,Siauliu Bankas,LT,2024-06-30,2024-Q2,NPL_RATIO,0.015756,6.0,0,SMALL
LU_BIL,Banque Internationale Lux,LU,2023-09-30,2023-Q3,NPL_RATIO,0.0,28.0,0,SMALL
LU_BIL,Banque Internationale Lux,LU,2023-12-31,2023-Q4,NPL_RATIO,0.020481,28.0,0,SMALL
LU_BIL,Banque Internationale Lux,LU,2024-03-31,2024-Q1,NPL_RATIO,0.013515,28.0,0,SMALL
LU_BIL,Banque Internationale Lux,LU,2024-06-30,2024-Q2,NPL_RATIO,0.000759,28.0,0,SMALL
LV_SWLV,Swedbank Latvia,LV,2023-09-30,2023-Q3,NPL_RATIO,0.023541,9.0,0,SMALL
LV_SWLV,Swedbank Latvia,LV,2023-12-31,2023-Q4,NPL_RATIO,0.0,9.0,0,SMALL
LV_SWLV,Swedbank Latvia,LV,2024-03-31,2024-Q1,NPL_RATIO,0.028532,9.0,0,SMALL
LV_SWLV,Swedbank Latvia,LV,2024-06-30,2024-Q2,NPL_RATIO,0.021679,9.0,0,SMALL
MT_BOV,Bank of Valletta,MT,2023-09-30,2023-Q3,NPL_RATIO,0.0,14.0,0,SMALL
MT_BOV,Bank of Valletta,MT,2023-12-31,2023-Q4,NPL_RATIO,0.0,14.0,0,SMALL
MT_BOV,Bank of Valletta,MT,2024-03-31,2024-Q1,NPL_RATIO,0.010622,14.0,0,SMALL
MT_BOV,Bank of Valletta,MT,2024-06-30,2024-Q2,NPL_RATIO,0.001095,14.0,0,SMALL
NL_ABN,ABN AMRO,NL,2023-09-30,2023-Q3,NPL_RATIO,0.012021,396.0,0,LARGE
NL_ABN,ABN AMRO,NL,2023-12-31,2023-Q4,NPL_RATIO,0.009438,396.0,0,LARGE
NL_ABN,ABN AMRO,NL,2024-03-31,2024-Q1,NPL_RATIO,0.041519,396.0,0,LARGE
NL_ABN,ABN AMRO,NL,2024-06-30,2024-Q2,NPL_RATIO,0.039097,396.0,0,LARGE
NL_INGA,ING Groep,NL,2023-09-30,2023-Q3,NPL_RATIO,0.006487,975.0,1,LARGE
NL_INGA,ING Groep,NL,2023-12-31,2023-Q4,NPL_RATIO,0.0197,975.0,1,LARGE
NL_INGA,ING Groep,NL,2024-03-31,2024-Q1,NPL_RATIO,0.024804,975.0,1,LARGE
NL_INGA,ING Groep,NL,2024-06-30,2024-Q2,NPL_RATIO,0.036643,975.0,1,LARGE
NL_RABO,Rabobank,NL,2023-09-30,2023-Q3,NPL_RATIO,0.042301,631.0,1,LARGE
NL_RABO,Rabobank,NL,2023-12-31,2023-Q4,NPL_RATIO,0.029764,631.0,1,LARGE
NL_RABO,Rabobank,NL,2024-03-31,2024-Q1,NPL_RATIO,0.012421,631.0,1,LARGE
NL_RABO,Rabobank,NL,2024-06-30,2024-Q2,NPL_RATIO,0.042318,631.0,1,LARGE
NO_DNB,DNB Bank,NO,2023-09-30,2023-Q3,NPL_RATIO,0.040417,332.0,0,LARGE
NO_DNB,DNB Bank,NO,2023-12-31,2023-Q4,NPL_RATIO,0.044205,332.0,0,LARGE
NO_DNB,DNB Bank,NO,2024-03-31,2024-Q1,NPL_RATIO,0.045599,332.0,0,LARGE
NO_DNB,DNB Bank,NO,2024-06-30,2024-Q2,NPL_RATIO,0.036201,332.0,0,LARGE
PL_PEKAO,Bank Pekao,PL,2023-09-30,2023-Q3,NPL_RATIO,0.02191,78.0,0,MEDIUM
PL_PEKAO,Bank Pekao,PL,2023-12-31,2023-Q4,NPL_RATIO,0.035111,78.0,0,MEDIUM
PL_PEKAO,Bank Pekao,PL,2024-03-31,2024-Q1,NPL_RATIO,0.019769,78.0,0,MEDIUM
PL_PEKAO,Bank Pekao,PL,2024-06-30,2024-Q2,NPL_RATIO,0.034859,78.0,0,MEDIUM
PL_PKO,PKO Bank Polski,PL,2023-09-30,2023-Q3,NPL_RATIO,0.023102,117.0,1,MEDIUM
PL_PKO,PKO Bank Polski,PL,2023-12-31,2023-Q4,NPL_RATIO,0.003828,117.0,1,MEDIUM
PL_PKO,PKO Bank Polski,PL,2024-03-31,2024-Q1,NPL_RATIO,0.034547,117.0,1,MEDIUM
PL_PKO,PKO Bank Polski,PL,2024-06-30,2024-Q2,NPL_RATIO,0.029642,117.0,1,MEDIUM
PL_MBK,mBank,PL,2023-09-30,2023-Q3,NPL_RATIO,0.032107,50.0,1,MEDIUM
PL_MBK,mBank,PL,2023-12-31,2023-Q4,NPL_RATIO,0.001696,50.0,1,MEDIUM
PL_MBK,mBank,PL,2024-03-31,2024-Q1,NPL_RATIO,0.019996,50.0,1,MEDIUM
PL_MBK,mBank,PL,2024-06-30,2024-Q2,NPL_RATIO,0.006355,50.0,1,MEDIUM
PT_CGD,Caixa Geral de Depositos,PT,2023-09-30,2023-Q3,NPL_RATIO,0.025048,100.0,0,MEDIUM
PT_CGD,Caixa Geral de Depositos,PT,2023-12-31,2023-Q4,NPL_RATIO,0.036966,100.0,0,MEDIUM
PT_CGD,Caixa Geral de Depositos,PT,2024-03-31,2024-Q1,NPL_RATIO,0.004693,100.0,0,MEDIUM
PT_CGD,Caixa Geral de Depositos,PT,2024-06-30,2024-Q2,NPL_RATIO,0.041515,100.0,0,MEDIUM
PT_BCP,Millennium BCP,PT,2023-09-30,2023-Q3,NPL_RATIO,0.022831,96.0,0,MEDIUM
PT_BCP,Millennium BCP,PT,2023-12-31,2023-Q4,NPL_RATIO,0.023445,96.0,0,MEDIUM
PT_BCP,Millennium BCP,PT,2024-03-31,2024-Q1,NPL_RATIO,0.02884,96.0,0,MEDIUM
PT_BCP,Millennium BCP,PT,2024-06-30,2024-Q2,NPL_RATIO,0.037064,96.0,0,MEDIUM
RO_BRD,BRD Groupe SG,RO,2023-09-30,2023-Q3,NPL_RATIO,0.023286,19.0,0,SMALL
RO_BRD,BRD Groupe SG,RO,2023-12-31,2023-Q4,NPL_RATIO,0.007535,19.0,0,SMALL
RO_BRD,BRD Groupe SG,RO,2024-03-31,2024-Q1,NPL_RATIO,0.012003,19.0,0,SMALL
RO_BRD,BRD Groupe SG,RO,2024-06-30,2024-Q2,NPL_RATIO,0.028749,19.0,0,SMALL
SE_SHB,Handelsbanken,SE,2023-09-30,2023-Q3,NPL_RATIO,0.022229,313.0,0,LARGE
SE_SHB,Handelsbanken,SE,2023-12-31,2023-Q4,NPL_RATIO,0.039389,313.0,0,LARGE
SE_SHB,Handelsbanken,SE,2024-03-31,2024-Q1,NPL_RATIO,0.010766,313.0,0,LARGE
SE_SHB,Handelsbanken,SE,2024-06-30,2024-Q2,NPL_RATIO,0.016703,313.0,0,LARGE
SE_NDA,Nordea,SE,2023-09-30,2023-Q3,NPL_RATIO,0.028151,583.0,1,LARGE
SE_NDA,Nordea,SE,2023-12-31,2023-Q4,NPL_RATIO,0.028108,583.0,1,LARGE
SE_NDA,Nordea,SE,2024-03-31,2024-Q1,NPL_RATIO,0.046038,583.0,1,LARGE
SE_NDA,Nordea,SE,2024-06-30,2024-Q2,NPL_RATIO,0.018617,583.0,1,LARGE
SE_SEB,SEB,SE,2023-09-30,2023-Q3,NPL_RATIO,0.036259,357.0,0,LARGE
SE_SEB,SEB,SE,2023-12-31,2023-Q4,NPL_RATIO,0.018689,357.0,0,LARGE
SE_SEB,SEB,SE,2024-03-31,2024-Q1,NPL_RATIO,0.030682,357.0,0,LARGE
SE_SEB,SEB,SE,2024-06-30,2024-Q2,NPL_RATIO,0.026801,357.0,0,LARGE
SE_SWED,Swedbank,SE,2023-09-30,2023-Q3,NPL_RATIO,0.03954,281.0,0,MEDIUM
SE_SWED,Swedbank,SE,2023-12-31,2023-Q4,NPL_RATIO,0.019632,281.0,0,MEDIUM
SE_SWED,Swedbank,SE,2024-03-31,2024-Q1,NPL_RATIO,0.031643,281.0,0,MEDIUM
SE_SWED,Swedbank,SE,2024-06-30,2024-Q2,NPL_RATIO,0.012214,281.0,0,MEDIUM
SI_NLB,NLB Group,SI,2023-09-30,2023-Q3,NPL_RATIO,0.0,26.0,0,SMALL
SI_NLB,NLB Group,SI,2023-12-31,2023-Q4,NPL_RATIO,0.016214,26.0,0,SMALL
SI_NLB,NLB Group,SI,2024-03-31,2024-Q1,NPL_RATIO,0.006858,26.0,0,SMALL
SI_NLB,NLB Group,SI,2024-06-30,2024-Q2,NPL_RATIO,0.020975,26.0,0,SMALL
SK_VUB,VUB Banka,SK,2023-09-30,2023-Q3,NPL_RATIO,0.012026,23.0,0,SMALL
SK_VUB,VUB Banka,SK,2023-12-31,2023-Q4,NPL_RATIO,0.015828,23.0,0,SMALL
SK_VUB,VUB Banka,SK,2024-03-31,2024-Q1,NPL_RATIO,0.021455,23.0,0,SMALL
SK_VUB,VUB Banka,SK,2024-06-30,2024-Q2,NPL_RATIO,0.032499,23.0,0,SMALL
AT_ERST,Erste Group,AT,2023-09-30,2023-Q3,NSFR,1.260659,343.0,0,LARGE
AT_ERST,Erste Group,AT,2023-12-31,2023-Q4,NSFR,1.322759,343.0,0,LARGE
AT_ERST,Erste Group,AT,2024-03-31,2024-Q1,NSFR,1.200926,343.0,0,LARGE
AT_ERST,Erste Group,AT,2024-06-30,2024-Q2,NSFR,1.199706,343.0,0,LARGE
AT_RBI,Raiffeisen Bank Intl,AT,2023-09-30,2023-Q3,NSFR,1.319607,211.0,0,MEDIUM
AT_RBI,Raiffeisen Bank Intl,AT,2023-12-31,2023-Q4,NSFR,1.315053,211.0,0,MEDIUM
AT_RBI,Raiffeisen Bank Intl,AT,2024-03-31,2024-Q1,NSFR,1.194416,211.0,0,MEDIUM
AT_RBI,Raiffeisen Bank Intl,AT,2024-06-30,2024-Q2,NSFR,1.211671,211.0,0,MEDIUM
BE_BEL,Belfius,BE,2023-09-30,2023-Q3,NSFR,1.261789,192.0,0,MEDIUM
BE_BEL,Belfius,BE,2023-12-31,2023-Q4,NSFR,1.301456,192.0,0,MEDIUM
BE_BEL,Belfius,BE,2024-03-31,2024-Q1,NSFR,1.301847,192.0,0,MEDIUM
BE_BEL,Belfius,BE,2024-06-30,2024-Q2,NSFR,1.252909,192.0,0,MEDIUM
BE_KBC,KBC Group,BE,2023-09-30,2023-Q3,NSFR,1.229544,354.0,0,LARGE
BE_KBC,KBC Group,BE,2023-12-31,2023-Q4,NSFR,1.259119,354.0,0,LARGE
BE_KBC,KBC Group,BE,2024-03-31,2024-Q1,NSFR,1.21972,354.0,0,LARGE
BE_KBC,KBC Group,BE,2024-06-30,2024-Q2,NSFR,1.274755,354.0,0,LARGE
BG_DSK,DSK Bank,BG,2023-09-30,2023-Q3,NSFR,1.326877,18.0,0,SMALL
BG_DSK,DSK Bank,BG,2023-12-31,2023-Q4,NSFR,1.338515,18.0,0,SMALL
BG_DSK,DSK Bank,BG,2024-03-31,2024-Q1,NSFR,1.383317,18.0,0,SMALL
BG_DSK,DSK Bank,BG,2024-06-30,2024-Q2,NSFR,1.260837,18.0,0,SMALL
CY_BOC,Bank of Cyprus,CY,2023-09-30,2023-Q3,NSFR,1.19443,26.0,0,SMALL
CY_BOC,Bank of Cyprus,CY,2023-12-31,2023-Q4,NSFR,1.214186,26.0,0,SMALL
CY_BOC,Bank of Cyprus,CY,2024-03-31,2024-Q1,NSFR,1.187736,26.0,0,SMALL
CY_BOC,Bank of Cyprus,CY,2024-06-30,2024-Q2,NSFR,1.383538,26.0,0,SMALL
CZ_KB,Komercni Banka,CZ,2023-09-30,2023-Q3,NSFR,1.34637,64.0,0,MEDIUM
CZ_KB,Komercni Banka,CZ,2023-12-31,2023-Q4,NSFR,1.255217,64.0,0,MEDIUM
CZ_KB,Komercni Banka,CZ,2024-03-31,2024-Q1,NSFR,1.222835,64.0,0,MEDIUM
CZ_KB,Komercni Banka,CZ,2024-06-30,2024-Q2,NSFR,1.30359,64.0,0,MEDIUM
DE_CBK,Commerzbank,DE,2023-09-30,2023-Q3,NSFR,1.362738,553.0,0,LARGE
DE_CBK,Commerzbank,DE,2023-12-31,2023-Q4,NSFR,1.31101,553.0,0,LARGE
DE_CBK,Commerzbank,DE,2024-03-31,2024-Q1,NSFR,1.31484,553.0,0,LARGE
DE_CBK,Commerzbank,DE,2024-06-30,2024-Q2,NSFR,1.27713,553.0,0,LARGE
DE_DZB,DZ Bank,DE,2023-09-30,2023-Q3,NSFR,1.320284,627.0,0,LARGE
DE_DZB,DZ Bank,DE,2023-12-31,2023-Q4,NSFR,1.290924,627.0,0,LARGE
DE_DZB,DZ Bank,DE,2024-03-31,2024-Q1,NSFR,1.224189,627.0,0,LARGE
DE_DZB,DZ Bank,DE,2024-06-30,2024-Q2,NSFR,1.309326,627.0,0,LARGE
DE_DBK,Deutsche Bank,DE,2023-09-30,2023-Q3,NSFR,1.30893,1337.0,1,LARGE
DE_DBK,Deutsche Bank,DE,2023-12-31,2023-Q4,NSFR,1.281512,1337.0,1,LARGE
DE_DBK,Deutsche Bank,DE,2024-03-31,2024-Q1,NSFR,1.349199,1337.0,1,LARGE
DE_DBK,Deutsche Bank,DE,2024-06-30,2024-Q2,NSFR,1.317826,1337.0,1,LARGE
DE_HCOB,Hamburg Commercial Bank,DE,2023-09-30,2023-Q3,NSFR,1.196374,30.0,0,MEDIUM
DE_HCOB,Hamburg Commercial Bank,DE,2023-12-31,2023-Q4,NSFR,1.322539,30.0,0,MEDIUM
DE_HCOB,Hamburg Commercial Bank,DE,2024-03-31,2024-Q1,NSFR,1.305592,30.0,0,MEDIUM
DE_HCOB,Hamburg Commercial Bank,DE,2024-06-30,2024-Q2,NSFR,1.384504,30.0,0,MEDIUM
DE_LBW,LBBW,DE,2023-09-30,2023-Q3,NSFR,1.2546,332.0,0,LARGE
DE_LBW,LBBW,DE,2023-12-31,2023-Q4,NSFR,1.294059,332.0,0,LARGE
DE_LBW,LBBW,DE,2024-03-31,2024-Q1,NSFR,1.23351,332.0,0,LARGE
DE_LBW,LBBW,DE,2024-06-30,2024-Q2,NSFR,1.298763,332.0,0,LARGE
DE_NORD,NORD/LB,DE,2023-09-30,2023-Q3,NSFR,1.255392,110.0,0,MEDIUM
DE_NORD,NORD/LB,DE,2023-12-31,2023-Q4,NSFR,1.257264,110.0,0,MEDIUM
DE_NORD,NORD/LB,DE,2024-03-31,2024-Q1,NSFR,1.216976,110.0,0,MEDIUM
DE_NORD,NORD/LB,DE,2024-06-30,2024-Q2,NSFR,1.292111,110.0,0,MEDIUM
DK_DAN,Danske Bank,DK,2023-09-30,2023-Q3,NSFR,1.345573,510.0,0,LARGE
DK_DAN,Danske Bank,DK,2023-12-31,2023-Q4,NSFR,1.256364,510.0,0,LARGE
DK_DAN,Danske Bank,DK,2024-03-31,2024-Q1,NSFR,1.336472,510.0,0,LARGE
DK_DAN,Danske Bank,DK,2024-06-30,2024-Q2,NSFR,1.213553,510.0,0,LARGE
DK_JYS,Jyske Bank,DK,2023-09-30,2023-Q3,NSFR,1.321036,91.0,0,MEDIUM
DK_JYS,Jyske Bank,DK,2023-12-31,2023-Q4,NSFR,1.31571,91.0,0,MEDIUM
DK_JYS,Jyske Bank,DK,2024-03-31,2024-Q1,NSFR,1.217432,91.0,0,MEDIUM
DK_JYS,Jyske Bank,DK,2024-06-30,2024-Q2,NSFR,1.265111,91.0,0,MEDIUM
EE_LHV,LHV Group,EE,2023-09-30,2023-Q3,NSFR,1.310636,8.0,0,SMALL
EE_LHV,LHV Group,EE,2023-12-31,2023-Q4,NSFR,1.25015,8.0,0,SMALL
EE_LHV,LHV Group,EE,2024-03-31,2024-Q1,NSFR,1.290453,8.0,0,SMALL
EE_LHV,LHV Group,EE,2024-06-30,2024-Q2,NSFR,1.250332,8.0,0,SMALL
ES_BBVA,BBVA,ES,2023-09-30,2023-Q3,NSFR,1.307336,775.0,1,LARGE
ES_BBVA,BBVA,ES,2023-12-31,2023-Q4,NSFR,1.296314,775.0,1,LARGE
ES_BBVA,BBVA,ES,2024-03-31,2024-Q1,NSFR,1.190812,775.0,1,LARGE
ES_BBVA,BBVA,ES,2024-06-30,2024-Q2,NSFR,1.232638,775.0,1,LARGE
ES_SAB,Banco Sabadell,ES,2023-09-30,2023-Q3,NSFR,1.203936,240.0,0,MEDIUM
ES_SAB,Banco Sabadell,ES,2023-12-31,2023-Q4,NSFR,1.336869,240.0,0,MEDIUM
ES_SAB,Banco Sabadell,ES,2024-03-31,2024-Q1,NSFR,1.351182,240.0,0,MEDIUM
ES_SAB,Banco Sabadell,ES,2024-06-30,2024-Q2,NSFR,1.337096,240.0,0,MEDIUM
ES_SAN,Banco Santander,ES,2023-09-30,2023-Q3,NSFR,1.32541,1797.0,1,LARGE
ES_SAN,Banco Santander,ES,2023-12-31,2023-Q4,NSFR,1.323665,1797.0,1,LARGE
ES_SAN,Banco Santander,ES,2024-03-31,2024-Q1,NSFR,1.228879,1797.0,1,LARGE
ES_SAN,Banco Santander,ES,2024-06-30,2024-Q2,NSFR,1.212149,1797.0,1,LARGE
ES_CABK,CaixaBank,ES,2023-09-30,2023-Q3,NSFR,1.256409,612.0,0,LARGE
ES_CABK,CaixaBank,ES,2023-12-31,2023-Q4,NSFR,1.344532,612.0,0,LARGE
ES_CABK,CaixaBank,ES,2024-03-31,2024-Q1,NSFR,1.320205,612.0,0,LARGE
ES_CABK,CaixaBank,ES,2024-06-30,2024-Q2,NSFR,1.18453,612.0,0,LARGE
FI_OP,OP Group,FI,2023-09-30,2023-Q3,NSFR,1.235377,178.0,0,MEDIUM
FI_OP,OP Group,FI,2023-12-31,2023-Q4,NSFR,1.200581,178.0,0,MEDIUM
FI_OP,OP Group,FI,2024-03-31,2024-Q1,NSFR,1.34053,178.0,0,MEDIUM
FI_OP,OP Group,FI,2024-06-30,2024-Q2,NSFR,1.244189,178.0,0,MEDIUM
FR_BNPP,BNP Paribas,FR,2023-09-30,2023-Q3,NSFR,1.228664,2592.0,1,LARGE
FR_BNPP,BNP Paribas,FR,2023-12-31,2023-Q4,NSFR,1.220127,2592.0,1,LARGE
FR_BNPP,BNP Paribas,FR,2024-03-31,2024-Q1,NSFR,1.279941,2592.0,1,LARGE
FR_BNPP,BNP Paribas,FR,2024-06-30,2024-Q2,NSFR,1.24973,2592.0,1,LARGE
FR_BPCE,BPCE,FR,2023-09-30,2023-Q3,NSFR,1.371655,1535.0,1,LARGE
FR_BPCE,BPCE,FR,2023-12-31,2023-Q4,NSFR,1.240657,1535.0,1,LARGE
FR_BPCE,BPCE,FR,2024-03-31,2024-Q1,NSFR,1.239126,1535.0,1,LARGE
FR_BPCE,BPCE,FR,2024-06-30,2024-Q2,NSFR,1.186966,1535.0,1,LARGE
FR_ACA,Credit Agricole Group,FR,2023-09-30,2023-Q3,NSFR,1.363038,2351.0,1,LARGE
FR_ACA,Credit Agricole Group,FR,2023-12-31,2023-Q4,NSFR,1.342516,2351.0,1,LARGE
FR_ACA,Credit Agricole Group,FR,2024-03-31,2024-Q1,NSFR,1.216596,2351.0,1,LARGE
FR_ACA,Credit Agricole Group,FR,2024-06-30,2024-Q2,NSFR,1.283412,2351.0,1,LARGE
FR_HSBC,HSBC Continental Europe,FR,2023-09-30,2023-Q3,NSFR,1.279564,240.0,0,MEDIUM
FR_HSBC,HSBC Continental Europe,FR,2023-12-31,2023-Q4,NSFR,1.29657,240.0,0,MEDIUM
FR_HSBC,HSBC Continental Europe,FR,2024-03-31,2024-Q1,NSFR,1.221575,240.0,0,MEDIUM
FR_HSBC,HSBC Continental Europe,FR,2024-06-30,2024-Q2,NSFR,1.335351,240.0,0,MEDIUM
FR_GLE,Societe Generale,FR,2023-09-30,2023-Q3,NSFR,1.341943,1554.0,1,LARGE
FR_GLE,Societe Generale,FR,2023-12-31,2023-Q4,NSFR,1.373933,1554.0,1,LARGE
FR_GLE,Societe Generale,FR,2024-03-31,2024-Q1,NSFR,1.192194,1554.0,1,LARGE
FR_GLE,Societe Generale,FR,2024-06-30,2024-Q2,NSFR,1.348881,1554.0,1,LARGE
GR_ALPHA,Alpha Bank,GR,2023-09-30,2023-Q3,NSFR,1.263955,75.0,0,MEDIUM
GR_ALPHA,Alpha Bank,GR,2023-12-31,2023-Q4,NSFR,1.214186,75.0,0,MEDIUM
GR_ALPHA,Alpha Bank,GR,2024-03-31,2024-Q1,NSFR,1.297968,75.0,0,MEDIUM
GR_ALPHA,Alpha Bank,GR,2024-06-30,2024-Q2,NSFR,1.282221,75.0,0,MEDIUM
GR_ETE,Eurobank Ergasias,GR,2023-09-30,2023-Q3,NSFR,1.268155,79.0,0,MEDIUM
GR_ETE,Eurobank Ergasias,GR,2023-12-31,2023-Q4,NSFR,1.373078,79.0,0,MEDIUM
GR_ETE,Eurobank Ergasias,GR,2024-03-31,2024-Q1,NSFR,1.23955,79.0,0,MEDIUM
GR_ETE,Eurobank Ergasias,GR,2024-06-30,2024-Q2,NSFR,1.326929,79.0,0,MEDIUM
GR_NBG,National Bank of Greece,GR,2023-09-30,2023-Q3,NSFR,1.277248,75.0,0,MEDIUM
GR_NBG,National Bank of Greece,GR,2023-12-31,2023-Q4,NSFR,1.246596,75.0,0,MEDIUM
GR_NBG,National Bank of Greece,GR,2024-03-31,2024-Q1,NSFR,1.322945,75.0,0,MEDIUM
GR_NBG,National Bank of Greece,GR,2024-06-30,2024-Q2,NSFR,1.245623,75.0,0,MEDIUM
GR_PIR,Piraeus Bank,GR,2023-09-30,2023-Q3,NSFR,1.361341,80.0,0,MEDIUM
GR_PIR,Piraeus Bank,GR,2023-12-31,2023-Q4,NSFR,1.226801,80.0,0,MEDIUM
GR_PIR,Piraeus Bank,GR,2024-03-31,2024-Q1,NSFR,1.289117,80.0,0,MEDIUM
GR_PIR,Piraeus Bank,GR,2024-06-30,2024-Q2,NSFR,1.345272,80.0,0,MEDIUM
HR_ZABA,Zagrebacka Banka,HR,2023-09-30,2023-Q3,NSFR,1.373789,21.0,0,SMALL
HR_ZABA,Zagrebacka Banka,HR,2023-12-31,2023-Q4,NSFR,1.197565,21.0,0,SMALL
HR_ZABA,Zagrebacka Banka,HR,2024-03-31,2024-Q1,NSFR,1.33261,21.0,0,SMALL
HR_ZABA,Zagrebacka Banka,HR,2024-06-30,2024-Q2,NSFR,1.272603,21.0,0,SMALL
HU_OTP,OTP Bank,HU,2023-09-30,2023-Q3,NSFR,1.225324,95.0,0,MEDIUM
HU_OTP,OTP Bank,HU,2023-12-31,2023-Q4,NSFR,1.204469,95.0,0,MEDIUM
HU_OTP,OTP Bank,HU,2024-03-31,2024-Q1,NSFR,1.205807,95.0,0,MEDIUM
HU_OTP,OTP Bank,HU,2024-06-30,2024-Q2,NSFR,1.35335,95.0,0,MEDIUM
IE_AIB,AIB Group,IE,2023-09-30,2023-Q3,NSFR,1.271426,134.0,0,MEDIUM
IE_AIB,AIB Group,IE,2023-12-31,2023-Q4,NSFR,1.307379,134.0,0,MEDIUM
IE_AIB,AIB Group,IE,2024-03-31,2024-Q1,NSFR,1.207121,134.0,0,MEDIUM
IE_AIB,AIB Group,IE,2024-06-30,2024-Q2,NSFR,1.221971,134.0,0,MEDIUM
IE_BIRG,Bank of Ireland,IE,2023-09-30,2023-Q3,NSFR,1.3272,156.0,0,MEDIUM
IE_BIRG,Bank of Ireland,IE,2023-12-31,2023-Q4,NSFR,1.322466,156.0,0,MEDIUM
IE_BIRG,Bank of Ireland,IE,2024-03-31,2024-Q1,NSFR,1.367484,156.0,0,MEDIUM
IE_BIRG,Bank of Ireland,IE,2024-06-30,2024-Q2,NSFR,1.25808,156.0,0,MEDIUM
IS_LAN,Landsbankinn,IS,2023-09-30,2023-Q3,NSFR,1.382704,13.0,0,SMALL
IS_LAN,Landsbankinn,IS,2023-12-31,2023-Q4,NSFR,1.283379,13.0,0,SMALL
IS_LAN,Landsbankinn,IS,2024-03-31,2024-Q1,NSFR,1.292154,13.0,0,SMALL
IS_LAN,Landsbankinn,IS,2024-06-30,2024-Q2,NSFR,1.286812,13.0,0,SMALL
IT_BAMI,Banco BPM,IT,2023-09-30,2023-Q3,NSFR,1.275931,192.0,0,MEDIUM
IT_BAMI,Banco BPM,IT,2023-12-31,2023-Q4,NSFR,1.228516,192.0,0,MEDIUM
IT_BAMI,Banco BPM,IT,2024-03-31,2024-Q1,NSFR,1.197993,192.0,0,MEDIUM
IT_BAMI,Banco BPM,IT,2024-06-30,2024-Q2,NSFR,1.333568,192.0,0,MEDIUM
IT_ISP,Intesa Sanpaolo,IT,2023-09-30,2023-Q3,NSFR,1.29284,964.0,1,LARGE
IT_ISP,Intesa Sanpaolo,IT,2023-12-31,2023-Q4,NSFR,1.200164,964.0,1,LARGE
IT_ISP,Intesa Sanpaolo,IT,2024-03-31,2024-Q1,NSFR,1.213751,964.0,1,LARGE
IT_ISP,Intesa Sanpaolo,IT,2024-06-30,2024-Q2,NSFR,1.193074,964.0,1,LARGE
IT_MED,Mediobanca,IT,2023-09-30,2023-Q3,NSFR,1.361623,87.0,0,MEDIUM
IT_MED,Mediobanca,IT,2023-12-31,2023-Q4,NSFR,1.309728,87.0,0,MEDIUM
IT_MED,Mediobanca,IT,2024-03-31,2024-Q1,NSFR,1.18283,87.0,0,MEDIUM
